Region,Item,Year,season_name,area,production,yield,yield_hg_per_ha,Temperature - (Celsius),Rainfall - (MM),pesticides_hg_per_ha
Kajiado,Maize,2016,Annual,15123.0,15189.6,1.004403888117437,10044.03888117437,25.756608333333332,715.2022,43.853411107208615
Kajiado,Maize,2016,Long,7100.0,9350.01,1.3169028169014083,13169.028169014084,25.4447,362.85080000000005,45.98387022697102
Kajiado,Maize,2017,Annual,16663.0,18698.0,1.1221268679109404,11221.268679109404,25.118588141025644,657.6096580769231,42.22784083389058
Kajiado,Maize,2017,Long,7827.0,1483.2,0.1894978919126102,1894.978919126102,24.90115897435897,347.44985384615387,43.90368455060453
Kajiado,Maize,2018,Annual,17511.0,16188.95,0.9245017417623208,9245.017417623209,25.118588141025644,657.6096580769231,41.75980494590885
Kajiado,Maize,2018,Long,7800.0,12636.0,1.62,16200.0,24.90115897435897,347.44985384615387,43.76762125868916
Kajiado,Maize,2019,Annual,31384.0,15542.75,0.4952443920469029,4952.443920469029,25.118588141025644,657.6096580769231,41.72074264439306
Kajiado,Maize,2019,Long,5211.0,1406.97,0.27,2700.0,24.90115897435897,347.44985384615387,41.993667975053306
Kajiado,Maize,2020,Annual,4808.0,2864.0,0.5956738768718802,5956.738768718802,25.118588141025644,657.6096580769231,43.10282556484944
Kajiado,Maize,2020,Long,7204.0,5153.4,0.715352581898945,7153.52581898945,24.90115897435897,347.44985384615387,45.485671683992244
Kajiado,Maize,2021,Long,6670.0,4290.75,0.6432908545727136,6432.908545727137,24.90115897435897,347.44985384615387,46.66271578123545
Kajiado,Sorghum,2012,Annual,115.0,81.9,0.7121739130434783,7121.739130434783,25.24515,756.213,40.43211671135155
Kajiado,Sorghum,2013,Annual,55.0,31.0,0.5636363636363636,5636.363636363636,25.182175,769.6913999999999,43.28701148077975
Kajiado,Sorghum,2014,Annual,46.0,93.0,2.0217391304347827,20217.391304347828,25.41145,614.6785,42.4825519175092
Kajiado,Sorghum,2015,Annual,56.0,63.0,1.125,11250.0,25.537633333333332,771.9757,42.540617767781654
Kajiado,Sorghum,2015,Long,13.0,,,,25.183083333333332,395.9493,45.074554453528314
Kajiado,Sorghum,2016,Annual,52.0,32.82,0.6311538461538462,6311.538461538462,25.756608333333332,715.2022,42.96687895027163
Kajiado,Sorghum,2016,Long,10.0,8.1,0.8099999999999999,8100.0,25.4447,362.85080000000005,46.235160710911636
Kajiado,Sorghum,2017,Annual,73.0,104.0,1.4246575342465753,14246.575342465754,25.118588141025644,657.6096580769231,41.79268461438391
Kajiado,Sorghum,2018,Annual,10.0,8.6,0.86,8600.0,25.118588141025644,657.6096580769231,45.96823059472135
Kajiado,Sorghum,2019,Annual,10.0,8.6,0.86,8600.0,25.118588141025644,657.6096580769231,41.66336157559535
Kajiado,Sorghum,2020,Annual,15.0,21.7,1.4466666666666663,14466.666666666666,25.118588141025644,657.6096580769231,46.56994091377754
Kajiado,Wheat,2005,Annual,200.0,400.0,2.0,20000.0,25.32981666666667,434.6067,41.164585026808744
Kakamega,Maize,2000,Annual,71401.0,203503.690369037,2.850151823770493,28501.518237704935,24.904749999999996,448.51506,37.76463651709406
Kakamega,Maize,2000,Long,28000.0,50400.0,1.8,18000.0,24.95515,243.4279,34.45651008850725
Kakamega,Maize,2001,Annual,66445.0,147493.60936094,2.2197849252906914,22197.849252906915,25.095758333333333,622.51956,35.856852743267645
Kakamega,Maize,2001,Long,28400.0,58788.0,2.07,20700.0,24.650216666666665,320.875,37.33853989975213
Kakamega,Maize,2002,Annual,63351.411851,172401.55163875,2.721352951757912,27213.529517579118,25.478066666666667,780.8529000000001,37.741321251928504
Kakamega,Maize,2003,Annual,69000.0,207240.77407741,3.0034894793827536,30034.894793827538,25.45435833333333,616.82425,39.527115529186
Kakamega,Maize,2004,Annual,68884.0,174909.9909991,2.5391961993946346,25391.961993946345,25.31244166666667,552.587,42.45864388830202
Kakamega,Maize,2005,Annual,70747.0,185822.68226823,2.6265803817579547,26265.803817579545,25.32981666666667,434.6067,40.864256683138215
Kakamega,Maize,2012,Annual,73463.0,172682.55,2.3506057471107904,23506.057471107906,25.24515,756.213,40.60930625807621
Kakamega,Maize,2013,Annual,70993.0,182397.15,2.569227247756821,25692.27247756821,25.182175,769.6913999999999,41.723631241357644
Kakamega,Maize,2014,Annual,78271.0,224225.0,2.864726399304979,28647.26399304979,25.41145,614.6785,44.74668620965489
Kakamega,Maize,2015,Annual,78344.0,172350.0,2.1999132033084856,21999.132033084858,25.537633333333332,771.9757,41.496130512383516
Kakamega,Maize,2015,Long,73566.0,220649.0,2.999333931435717,29993.339314357177,25.183083333333332,395.9493,42.519973281502985
Kakamega,Maize,2016,Annual,90572.0,233466.45,2.577689020889458,25776.89020889458,25.756608333333332,715.2022,46.17855088526752
Kakamega,Maize,2016,Long,73130.0,193932.54,2.651887597429236,26518.875974292358,25.4447,362.85080000000005,45.91276865861676
Kakamega,Maize,2017,Annual,95387.0,238290.55,2.4981449254091226,24981.44925409123,25.118588141025644,657.6096580769231,43.74126007996759
Kakamega,Maize,2017,Long,72000.0,225000.0,3.125,31250.0,24.90115897435897,347.44985384615387,44.46390258285385
Kakamega,Maize,2018,Annual,95389.5,259002.99,2.715214882141116,27152.148821411163,25.118588141025644,657.6096580769231,42.92780463564351
Kakamega,Maize,2018,Long,70000.0,252000.0,3.6,36000.0,24.90115897435897,347.44985384615387,42.53590656309673
Kakamega,Maize,2019,Annual,83773.0,226888.01,2.7083667768851543,27083.66776885154,25.118588141025644,657.6096580769231,43.49934121457559
Kakamega,Maize,2019,Long,64000.0,216000.0,3.375,33750.0,24.90115897435897,347.44985384615387,43.0175937944687
Kakamega,Maize,2020,Annual,98415.0,262506.0,2.6673372961438804,26673.372961438807,25.118588141025644,657.6096580769231,45.19187775449896
Kakamega,Maize,2020,Long,81240.0,226277.91,2.785301698670606,27853.016986706058,24.90115897435897,347.44985384615387,42.92449168016147
Kakamega,Maize,2021,Long,78500.0,191956.05,2.4453,24453.0,24.90115897435897,347.44985384615387,47.70267099646122
Kakamega,Rice,2012,Annual,48.0,82.0,1.7083333333333333,17083.333333333332,25.24515,756.213,42.0474254743318
Kakamega,Rice,2013,Annual,103.5,395.5,3.821256038647343,38212.56038647343,25.182175,769.6913999999999,42.194672392589
Kakamega,Rice,2014,Annual,166.0,362.0,2.180722891566265,21807.22891566265,25.41145,614.6785,43.17615927204426
Kakamega,Rice,2015,Annual,171.0,331.0,1.935672514619883,19356.72514619883,25.537633333333332,771.9757,42.6441490540002
Kakamega,Rice,2016,Annual,77.0,148.0,1.922077922077922,19220.77922077922,25.756608333333332,715.2022,45.57486648860332
Kakamega,Rice,2017,Annual,99.0,52.99,0.5352525252525253,5352.525252525253,25.118588141025644,657.6096580769231,44.74772344261248
Kakamega,Rice,2018,Annual,48.0,150.6,3.1375,31375.0,25.118588141025644,657.6096580769231,42.42392972908373
Kakamega,Rice,2019,Annual,45.5,141.0,3.098901098901099,30989.01098901099,25.118588141025644,657.6096580769231,45.45184484246001
Kakamega,Rice,2020,Annual,60.0,93.25,1.5541666666666667,15541.666666666666,25.118588141025644,657.6096580769231,46.26247028101206
Kakamega,Sorghum,2012,Annual,1309.0,939.6,0.7177998472116119,7177.998472116119,25.24515,756.213,41.90142595666729
Kakamega,Sorghum,2013,Annual,830.0,774.0,0.9325301204819276,9325.301204819278,25.182175,769.6913999999999,42.30869216770665
Kakamega,Sorghum,2014,Annual,1301.0,2504.0,1.92467332820907,19246.7332820907,25.41145,614.6785,43.508791600324116
Kakamega,Sorghum,2015,Annual,504.0,563.0,1.117063492063492,11170.63492063492,25.537633333333332,771.9757,43.116758618545816
Kakamega,Sorghum,2015,Long,1126.0,2252.0,2.0,20000.0,25.183083333333332,395.9493,45.35333870159279
Kakamega,Sorghum,2016,Annual,555.2,393.21,0.7082312680115272,7082.312680115273,25.756608333333332,715.2022,45.805833533982394
Kakamega,Sorghum,2016,Long,1320.0,1663.2,1.26,12600.0,25.4447,362.85080000000005,42.178661265169666
Kakamega,Sorghum,2017,Annual,637.8,480.84,0.7539040451552211,7539.040451552211,25.118588141025644,657.6096580769231,41.85512877712482
Kakamega,Sorghum,2018,Annual,494.0,618.0,1.2510121457489878,12510.121457489879,25.118588141025644,657.6096580769231,43.362827118003445
Kakamega,Sorghum,2019,Annual,387.0,504.68,1.3040826873385014,13040.826873385013,25.118588141025644,657.6096580769231,45.01363441755636
Kakamega,Sorghum,2020,Annual,656.0,755.45,1.1516006097560976,11516.006097560976,25.118588141025644,657.6096580769231,47.00077983189806
Kakamega,Sugarcane,2014,Annual,55533.0,64765.0,1.1662434948589129,11662.434948589127,25.41145,614.6785,41.51693263221357
Kakamega,Sugarcane,2015,Annual,64765.0,44514.9,0.6873295761599629,6873.295761599629,25.537633333333332,771.9757,43.8813805958782
Kakamega,Sugarcane,2016,Annual,44514.9,48871.0,1.0978571219973536,10978.571219973537,25.756608333333332,715.2022,43.66193827965134
Kakamega,Sugarcane,2017,Annual,48871.0,34550.0,0.7069632297272411,7069.632297272411,25.118588141025644,657.6096580769231,46.00070694097213
Kakamega,Sugarcane,2018,Annual,34550.0,37207.0,1.076903039073806,10769.03039073806,25.118588141025644,657.6096580769231,45.407297960699566
Kakamega,Sugarcane,2019,Annual,37207.0,44268.0,1.189776117397264,11897.76117397264,25.118588141025644,657.6096580769231,45.13489566200693
Kakamega,Sugarcane,2020,Annual,44268.0,,,,25.118588141025644,657.6096580769231,44.67664879210894
Kakamega,Tea,2012,Annual,2163.97,13087.0,6.047680882821851,60476.80882821851,25.24515,756.213,39.75627080883005
Kakamega,Tea,2013,Annual,2638.5,13940.0,5.283304908091719,52833.04908091719,25.182175,769.6913999999999,40.43725929474217
Kakamega,Tea,2014,Annual,2634.0,12663.0,4.80751708428246,48075.1708428246,25.41145,614.6785,41.11235837576591
Kakamega,Tea,2015,Annual,2284.22,11642.0,5.096706972183065,50967.06972183065,25.537633333333332,771.9757,45.05770137009729
Kakamega,Tea,2016,Annual,2284.22,12764.0,5.587903091646164,55879.03091646164,25.756608333333332,715.2022,45.57091601134423
Kakamega,Tea,2017,Annual,2305.2,15405.0,6.6827173347215,66827.173347215,25.118588141025644,657.6096580769231,46.131650871242755
Kakamega,Tea,2018,Annual,3193.43,15085.0,4.723760971745114,47237.609717451145,25.118588141025644,657.6096580769231,46.085712220930304
Kakamega,Tea,2019,Annual,3193.43,14119.0,4.421264909517353,44212.64909517353,25.118588141025644,657.6096580769231,43.89982886324681
Kakamega,Tea,2020,Annual,3193.43,10900.0,3.4132578450130424,34132.57845013042,25.118588141025644,657.6096580769231,46.02247625084313
Kakamega,Wheat,2000,Annual,12.0,33.6,2.8000000000000003,28000.0,24.904749999999996,448.51506,37.59116598209599
Kakamega,Wheat,2004,Annual,42.0,102.07020702,2.4302430242857143,24302.430242857143,25.31244166666667,552.587,43.099531612134015
Kakamega,Wheat,2005,Annual,12.0,32.4,2.7,27000.0,25.32981666666667,434.6067,40.01371155314294
Kakamega,Wheat,2012,Annual,15.0,60.75,4.05,40500.0,25.24515,756.213,39.89951882082493
Kericho,Maize,2000,Annual,50000.0,151083.0,3.02166,30216.6,24.904749999999996,448.51506,34.65576339423524
Kericho,Maize,2000,Long,29500.0,79650.0,2.7,27000.0,24.95515,243.4279,37.62458417106185
Kericho,Maize,2001,Annual,50900.0,121962.0,2.3961100196463656,23961.100196463653,25.095758333333333,622.51956,36.04345213432048
Kericho,Maize,2001,Long,31000.0,92673.0,2.989451612903226,29894.516129032258,24.650216666666665,320.875,34.6969930735932
Kericho,Maize,2002,Annual,47018.82062482,116534.24806755,2.478459615085169,24784.596150851692,25.478066666666667,780.8529000000001,38.300875555346494
Kericho,Maize,2003,Annual,53600.0,146593.0,2.7349440298507464,27349.440298507463,25.45435833333333,616.82425,39.48313598736246
Kericho,Maize,2004,Annual,54190.0,161055.0,2.9720428123269977,29720.428123269976,25.31244166666667,552.587,41.05281848405154
Kericho,Maize,2005,Annual,41685.0,146731.2,3.5200000000000005,35200.0,25.32981666666667,434.6067,39.46448987750923
Kericho,Maize,2012,Annual,41170.0,80021.52,1.943685207675492,19436.85207675492,25.24515,756.213,40.78579730276287
Kericho,Maize,2013,Annual,41041.0,68912.73,1.6791191735094173,16791.191735094173,25.182175,769.6913999999999,41.458805279713346
Kericho,Maize,2014,Annual,39602.0,85698.0,2.163981617090046,21639.81617090046,25.41145,614.6785,44.19240696632427
Kericho,Maize,2015,Annual,38086.0,91832.0,2.4111747098671428,24111.74709867143,25.537633333333332,771.9757,43.55982903574712
Kericho,Maize,2015,Long,39024.0,124327.0,3.185911234112341,31859.11234112341,25.183083333333332,395.9493,45.00318345612389
Kericho,Maize,2016,Annual,32843.0,103244.85,3.14358767469476,31435.8767469476,25.756608333333332,715.2022,44.41762816283336
Kericho,Maize,2016,Long,37540.0,92205.0,2.456180074587107,24561.80074587107,25.4447,362.85080000000005,44.457535167872
Kericho,Maize,2017,Annual,33461.0,105402.15,3.15,31500.0,25.118588141025644,657.6096580769231,45.59095550041016
Kericho,Maize,2017,Long,30687.0,96664.05,3.15,31500.0,24.90115897435897,347.44985384615387,43.5120284382331
Kericho,Maize,2018,Annual,32050.0,85815.0,2.677535101404056,26775.351014040563,25.118588141025644,657.6096580769231,42.2983532956262
Kericho,Maize,2018,Long,30680.0,105402.15,3.435532920469361,34355.32920469361,24.90115897435897,347.44985384615387,41.836327487803196
Kericho,Maize,2019,Annual,34397.0,92730.9,2.695900805302788,26959.00805302788,25.118588141025644,657.6096580769231,44.77169988060674
Kericho,Maize,2019,Long,32050.0,109597.5,3.419578783151326,34195.78783151326,24.90115897435897,347.44985384615387,44.18307143391546
Kericho,Maize,2020,Annual,35068.0,98746.0,2.815843504049276,28158.435040492757,25.118588141025644,657.6096580769231,45.731579931126085
Kericho,Maize,2020,Long,34397.0,94500.0,2.7473326162165304,27473.326162165304,24.90115897435897,347.44985384615387,43.53054925235553
Kericho,Maize,2021,Long,35068.0,99391.05,2.834237766624843,28342.37766624843,24.90115897435897,347.44985384615387,43.886130563186406
Kericho,Sorghum,2012,Annual,726.0,1403.01,1.9325206611570247,19325.206611570247,25.24515,756.213,38.151255730053066
Kericho,Sorghum,2013,Annual,957.0,1719.0,1.7962382445141063,17962.382445141066,25.182175,769.6913999999999,40.756591881354495
Kericho,Sorghum,2014,Annual,866.0,1638.0,1.891454965357968,18914.549653579677,25.41145,614.6785,43.40770327299531
Kericho,Sorghum,2015,Annual,588.0,877.0,1.4914965986394555,14914.965986394558,25.537633333333332,771.9757,43.00373535188442
Kericho,Sorghum,2015,Long,866.0,1732.0,2.0,20000.0,25.183083333333332,395.9493,43.20036380667237
Kericho,Sorghum,2016,Annual,861.0,1549.8,1.8,18000.0,25.756608333333332,715.2022,45.97416785206448
Kericho,Sorghum,2016,Long,720.0,907.2,1.26,12600.0,25.4447,362.85080000000005,43.517728168694745
Kericho,Sorghum,2017,Annual,792.0,1425.6,1.7999999999999998,18000.0,25.118588141025644,657.6096580769231,43.99755129774202
Kericho,Sorghum,2018,Annual,675.0,1215.0,1.8,18000.0,25.118588141025644,657.6096580769231,45.15060211011418
Kericho,Sorghum,2019,Annual,735.0,1440.18,1.9594285714285715,19594.285714285714,25.118588141025644,657.6096580769231,43.20615436527069
Kericho,Sorghum,2020,Annual,764.0,1375.2,1.8,18000.0,25.118588141025644,657.6096580769231,45.36411195533865
Kericho,Sugarcane,2014,Annual,7667.0,9497.0,1.2386852745532804,12386.852745532802,25.41145,614.6785,44.57978975013361
Kericho,Sugarcane,2015,Annual,9497.0,8808.37,0.9274897336000844,9274.897336000844,25.537633333333332,771.9757,45.426337785957955
Kericho,Sugarcane,2016,Annual,8808.37,6979.0,0.7923145826072246,7923.145826072247,25.756608333333332,715.2022,42.6287399603157
Kericho,Sugarcane,2017,Annual,6979.0,4572.0,0.655108181687921,6551.081816879209,25.118588141025644,657.6096580769231,45.81034605588889
Kericho,Sugarcane,2018,Annual,4572.0,7443.0,1.6279527559055118,16279.527559055117,25.118588141025644,657.6096580769231,43.870603804685125
Kericho,Sugarcane,2019,Annual,7443.0,10625.0,1.42751578664517,14275.1578664517,25.118588141025644,657.6096580769231,42.60237364183753
Kericho,Sugarcane,2020,Annual,10625.0,,,,25.118588141025644,657.6096580769231,44.633815418142774
Kericho,Tea,2012,Annual,41436.02,337701.0,8.149938145603754,81499.38145603753,25.24515,756.213,42.02265235894362
Kericho,Tea,2013,Annual,44431.73,317839.0,7.153423915746696,71534.23915746696,25.182175,769.6913999999999,41.34424013306736
Kericho,Tea,2014,Annual,42513.0,275764.0,6.486580575353421,64865.805753534216,25.41145,614.6785,42.28414410150993
Kericho,Tea,2015,Annual,41403.36,391272.0,9.450247516143618,94502.47516143617,25.537633333333332,771.9757,44.052096426944004
Kericho,Tea,2016,Annual,41403.36,353140.0,8.529259461067895,85292.59461067893,25.756608333333332,715.2022,43.04000955101236
Kericho,Tea,2017,Annual,43017.44,387111.0,8.998931596115435,89989.31596115435,25.118588141025644,657.6096580769231,42.07259638675499
Kericho,Tea,2018,Annual,43078.0,363548.0,8.439296160453132,84392.96160453132,25.118588141025644,657.6096580769231,42.275805742520916
Kericho,Tea,2019,Annual,43078.0,435968.0,10.120432703468127,101204.32703468128,25.118588141025644,657.6096580769231,42.033955079446386
Kericho,Tea,2020,Annual,45928.0,435289.0,9.477638913081345,94776.38913081345,25.118588141025644,657.6096580769231,43.256890336719735
Kericho,Wheat,2001,Annual,56.0,56.0,1.0,10000.0,25.095758333333333,622.51956,34.37666757153298
Kericho,Wheat,2002,Annual,70.0,210.0,3.0,30000.0,25.478066666666667,780.8529000000001,38.1848024901601
Kericho,Wheat,2003,Annual,70.0,149.8,2.14,21400.0,25.45435833333333,616.82425,37.78080084586555
Kericho,Wheat,2004,Annual,80.0,240.0,3.0,30000.0,25.31244166666667,552.587,41.000783147685205
Kericho,Wheat,2005,Annual,180.0,576.0,3.2,32000.0,25.32981666666667,434.6067,42.679720491221566
Kericho,Wheat,2012,Annual,40.0,117.9,2.9475,29475.0,25.24515,756.213,39.993417924923634
Kericho,Wheat,2016,Annual,80.0,72.0,0.9,9000.0,25.756608333333332,715.2022,44.928669375613374
Kiambu,Maize,2000,Annual,16500.0,12790.0,0.7751515151515151,7751.515151515152,24.904749999999996,448.51506,34.81109975210124
Kiambu,Maize,2000,Long,8640.0,1556.1,0.1801041666666666,1801.0416666666667,24.95515,243.4279,34.88296958256279
Kiambu,Maize,2001,Annual,18750.0,25408.0,1.3550933333333333,13550.933333333332,25.095758333333333,622.51956,34.027300509727084
Kiambu,Maize,2001,Long,11180.0,12074.4,1.08,10800.0,24.650216666666665,320.875,34.48404670820637
Kiambu,Maize,2002,Annual,21200.0,28620.0,1.35,13500.0,25.478066666666667,780.8529000000001,36.8206441874723
Kiambu,Maize,2003,Annual,14664.0,11844.0,0.8076923076923077,8076.923076923077,25.45435833333333,616.82425,37.76179860757923
Kiambu,Maize,2004,Annual,22140.0,29599.0,1.3369015356820235,13369.015356820235,25.31244166666667,552.587,39.93069255144568
Kiambu,Maize,2005,Annual,23391.0,29660.0,1.26800906331495,12680.090633149503,25.32981666666667,434.6067,39.49354682790024
Kiambu,Maize,2012,Annual,43210.0,21609.45,0.5001029854200417,5001.029854200417,25.24515,756.213,39.94055747312253
Kiambu,Maize,2013,Annual,24450.0,7383.96,0.30200245398773,3020.0245398773004,25.182175,769.6913999999999,40.15974475264922
Kiambu,Maize,2014,Annual,33357.0,42846.0,1.2844680277003329,12844.680277003328,25.41145,614.6785,42.43694670482543
Kiambu,Maize,2015,Annual,39670.0,31267.0,0.7881774640786489,7881.774640786489,25.537633333333332,771.9757,43.4870295323345
Kiambu,Maize,2015,Long,21841.0,36908.0,1.689849365871526,16898.49365871526,25.183083333333332,395.9493,44.29986162327546
Kiambu,Maize,2016,Annual,41322.0,36639.55,0.8866838487972509,8866.838487972509,25.756608333333332,715.2022,42.15256133515089
Kiambu,Maize,2016,Long,17020.0,33690.6,1.9794712103407757,19794.712103407757,25.4447,362.85080000000005,45.511303350970564
Kiambu,Maize,2017,Annual,29434.0,32219.0,1.094618468437861,10946.18468437861,25.118588141025644,657.6096580769231,44.49803121996628
Kiambu,Maize,2017,Long,19937.0,10345.68,0.5189185935697447,5189.185935697447,24.90115897435897,347.44985384615387,42.098499802414324
Kiambu,Maize,2018,Annual,31447.2,83239.2,2.646951079905365,26469.510799053653,25.118588141025644,657.6096580769231,45.54542246171959
Kiambu,Maize,2018,Long,19940.0,25124.4,1.26,12600.0,24.90115897435897,347.44985384615387,45.75306681523928
Kiambu,Maize,2019,Annual,31528.0,43258.98,1.3720813245369197,13720.813245369198,25.118588141025644,657.6096580769231,41.741587877517674
Kiambu,Maize,2019,Long,31500.0,56700.0,1.8,18000.0,24.90115897435897,347.44985384615387,42.68372240362631
Kiambu,Maize,2020,Annual,30371.0,25563.0,0.841691086892101,8416.91086892101,25.118588141025644,657.6096580769231,46.189257466077784
Kiambu,Maize,2020,Long,19230.0,24215.04,1.259232449297972,12592.324492979718,24.90115897435897,347.44985384615387,45.92958089674162
Kiambu,Maize,2021,Long,16800.0,17482.77,1.0406410714285714,10406.410714285714,24.90115897435897,347.44985384615387,44.10541405280532
Kiambu,Sorghum,2014,Annual,114.0,110.0,0.9649122807017544,9649.122807017544,25.41145,614.6785,41.77046508024003
Kiambu,Sorghum,2015,Annual,75.0,49.0,0.6533333333333333,6533.333333333333,25.537633333333332,771.9757,42.90908798563909
Kiambu,Sorghum,2015,Long,100.0,100.0,1.0,10000.0,25.183083333333332,395.9493,43.40489196510041
Kiambu,Sorghum,2016,Annual,17.5,7.06,0.4034285714285714,4034.285714285714,25.756608333333332,715.2022,44.710808138910366
Kiambu,Sorghum,2016,Long,95.0,85.5,0.9,9000.0,25.4447,362.85080000000005,43.60901304045194
Kiambu,Sorghum,2017,Annual,17.5,7.06,0.4034285714285714,4034.285714285714,25.118588141025644,657.6096580769231,43.77147915953926
Kiambu,Sorghum,2018,Annual,100.0,58.5,0.585,5850.0,25.118588141025644,657.6096580769231,44.99174392498361
Kiambu,Tea,2012,Annual,16852.07,160247.0,9.509039542323288,95090.39542323287,25.24515,756.213,38.24002645159067
Kiambu,Tea,2013,Annual,16944.42,162565.0,9.594013840544555,95940.13840544558,25.182175,769.6913999999999,40.35049584772459
Kiambu,Tea,2014,Annual,16882.0,157571.0,9.333668996564388,93336.68996564388,25.41145,614.6785,43.93871803583064
Kiambu,Tea,2015,Annual,16689.26,168357.0,10.087745052806415,100877.45052806416,25.537633333333332,771.9757,45.19022395099966
Kiambu,Tea,2016,Annual,16689.26,148978.0,8.926579129332278,89265.79129332278,25.756608333333332,715.2022,44.23986145541485
Kiambu,Tea,2017,Annual,16819.75,165590.0,9.84497391459445,98449.7391459445,25.118588141025644,657.6096580769231,44.07718104463112
Kiambu,Tea,2018,Annual,17673.34,161966.0,9.16442506057146,91644.2506057146,25.118588141025644,657.6096580769231,42.18049756735275
Kiambu,Tea,2019,Annual,17673.34,203994.0,11.542470183904118,115424.70183904118,25.118588141025644,657.6096580769231,43.428239912601896
Kiambu,Tea,2020,Annual,18352.34,176118.0,9.596487423402138,95964.87423402138,25.118588141025644,657.6096580769231,44.963137182996405
Kiambu,Wheat,2000,Annual,16.0,9.0,0.5625,5625.0,24.904749999999996,448.51506,35.06357492825546
Kilifi,Maize,2000,Annual,36245.0,35886.1386138614,0.9900990099009904,9900.990099009907,24.904749999999996,448.51506,35.159931137892514
Kilifi,Maize,2000,Long,16528.0,16362.72,0.99,9900.0,24.95515,243.4279,35.548775150151066
Kilifi,Maize,2001,Annual,27453.0,22239.15391539,0.810081008100754,8100.81008100754,25.095758333333333,622.51956,33.953126968804746
Kilifi,Maize,2001,Long,18220.0,18037.8,0.99,9900.0,24.650216666666665,320.875,35.030231820592284
Kilifi,Maize,2002,Annual,38231.0,27950.0,0.7310821061442285,7310.821061442285,25.478066666666667,780.8529000000001,36.567824115040686
Kilifi,Maize,2003,Annual,31872.0,31556.43564356,0.9900990099008532,9900.990099008533,25.45435833333333,616.82425,38.34903108066609
Kilifi,Maize,2004,Annual,49216.0,28436.27362736,0.5777851435988296,5777.8514359882965,25.31244166666667,552.587,40.060035521115125
Kilifi,Maize,2005,Annual,42169.0,33457.15571557,0.7934064292624914,7934.064292624913,25.32981666666667,434.6067,42.65401801154863
Kilifi,Maize,2012,Annual,647.0,310.14,0.4793508500772797,4793.508500772798,25.24515,756.213,40.47311147952271
Kilifi,Maize,2013,Annual,653.0,300.06,0.4595099540581929,4595.099540581929,25.182175,769.6913999999999,42.11581456062731
Kilifi,Maize,2014,Annual,88592.0,103830.0,1.172001986635362,11720.019866353621,25.41145,614.6785,44.26490937903125
Kilifi,Maize,2015,Annual,66396.0,28114.0,0.4234291222362793,4234.291222362793,25.537633333333332,771.9757,43.46540181313568
Kilifi,Maize,2015,Long,71626.0,92731.0,1.2946555719989947,12946.555719989949,25.183083333333332,395.9493,41.67642660542214
Kilifi,Maize,2016,Annual,61225.0,55952.5,0.913883217639853,9138.83217639853,25.756608333333332,715.2022,44.35222822454976
Kilifi,Maize,2016,Long,64590.0,43275.6,0.6700046446818393,6700.046446818393,25.4447,362.85080000000005,44.571996667296354
Kilifi,Maize,2017,Annual,60617.0,54675.35,0.9019804675256116,9019.804675256117,25.118588141025644,657.6096580769231,45.01445196455431
Kilifi,Maize,2017,Long,64590.0,43275.6,0.6700046446818393,6700.046446818393,24.90115897435897,347.44985384615387,43.63582574457165
Kilifi,Maize,2018,Annual,72499.0,45769.29,0.6313092594380613,6313.092594380612,25.118588141025644,657.6096580769231,42.270100614647895
Kilifi,Maize,2018,Long,40911.0,92846.61,2.269477891031752,22694.77891031752,24.90115897435897,347.44985384615387,42.95588080518986
Kilifi,Maize,2019,Annual,71781.9,44584.63,0.6211124252771242,6211.124252771242,25.118588141025644,657.6096580769231,43.060073157751134
Kilifi,Maize,2019,Long,50468.0,13626.36,0.27,2700.0,24.90115897435897,347.44985384615387,44.294869041470875
Kilifi,Maize,2020,Annual,53943.0,26176.0,0.4852529521902749,4852.529521902749,25.118588141025644,657.6096580769231,45.134163342042044
Kilifi,Maize,2020,Long,61877.0,61543.26,0.9946063965609192,9946.063965609192,24.90115897435897,347.44985384615387,44.17202584386192
Kilifi,Maize,2021,Long,32806.0,1822.68,0.0555593488995915,555.5934889959154,24.90115897435897,347.44985384615387,47.75787012023123
Kilifi,Rice,2012,Annual,1903.0,1016.0,0.5338938518129269,5338.938518129269,25.24515,756.213,40.521960118051695
Kilifi,Rice,2013,Annual,118.6,834.0,7.03204047217538,70320.4047217538,25.182175,769.6913999999999,40.28756417196438
Kilifi,Rice,2014,Annual,228.0,698.0,3.06140350877193,30614.035087719298,25.41145,614.6785,41.30770313481929
Kilifi,Rice,2015,Annual,216.0,150.0,0.6944444444444444,6944.444444444444,25.537633333333332,771.9757,41.963077125673244
Kilifi,Rice,2016,Annual,150.0,295.0,1.9666666666666663,19666.666666666668,25.756608333333332,715.2022,43.065692252560986
Kilifi,Rice,2017,Annual,116.0,164.16,1.4151724137931034,14151.724137931034,25.118588141025644,657.6096580769231,42.445253687478164
Kilifi,Rice,2018,Annual,98.0,155.7,1.5887755102040817,15887.755102040815,25.118588141025644,657.6096580769231,42.52908309664126
Kilifi,Rice,2019,Annual,99.0,72.0,0.7272727272727273,7272.727272727273,25.118588141025644,657.6096580769231,42.71959831191545
Kilifi,Rice,2020,Annual,47.0,94.0,2.0,20000.0,25.118588141025644,657.6096580769231,43.353116383886444
Kilifi,Sorghum,2012,Annual,513.0,186.84,0.3642105263157895,3642.1052631578946,25.24515,756.213,41.6887691863553
