Year,Item,Item Code (CPC),Area_Harvested_ha,Production_tonnes,Yield_hg_per_ha
1972,Avocados,1311,1100.0,16000.0,145455.0
1972,Bananas,1312,40000.0,400000.0,100000.0
1972,Barley,115,14000.0,16574.0,11839.0
1972,"Beans, dry",1701,180000.0,100000.0,5556.0
1972,"Beer of barley, malted",24310.01,,104825.0,
1972,"Cashew nuts, in shell",1372,35000.0,11976.0,3422.0
1972,"Cassava, fresh",1520.01,66000.0,530000.0,80303.0
1972,Castor oil seeds,1447,8300.0,2000.0,2410.0
1972,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,3300.0,2500.0,7576.0
1972,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1972,"Coconuts, in shell",1460,17000.0,80000.0,47059.0
1972,"Coffee, green",1610,88500.0,62048.0,7011.0
1972,"Cotton lint, ginned",1921.02,,5603.0,
1972,Cotton seed,143,,11207.0,
1972,Cottonseed oil,2168,,1386.96,
1972,Dates,1314,250.0,700.0,28000.0
1972,Green garlic,1252,14.0,200.0,142857.0
1972,"Groundnuts, excluding shelled",142,7000.0,4000.0,5714.0
1972,Linseed,1441,240.0,240.0,10000.0
1972,Maize (corn),112,1300000.0,1630000.0,12538.0
1972,"Mangoes, guavas and mangosteens",1316,1000.0,4000.0,40000.0
1972,Millet,118,77000.0,135000.0,17532.0
1972,Oats,117,5000.0,4050.0,8100.0
1972,"Onions and shallots, dry (excluding dehydrated)",1253.02,1500.0,3800.0,25333.0
1972,Oranges,1323,3000.0,10500.0,35000.0
1972,Papayas,1317,3100.0,32000.0,103226.0
1972,Pineapples,1318,1300.0,36476.0,280585.0
1972,Plantains and cooking bananas,1313,1000.0,10000.0,100000.0
1972,Pomelos and grapefruits,1321,550.0,4000.0,72727.0
1972,Potatoes,1510,32000.0,230000.0,71875.0
1972,"Pyrethrum, dried flowers",1930.02,30000.0,14414.0,4805.0
1972,Rice,113,6880.0,34943.0,50789.0
1972,"Seed cotton, unginned",1921.01,53000.0,16981.0,3204.0
1972,Sesame seed,1444,9700.0,3900.0,4021.0
1972,Sorghum,114,205000.0,230000.0,11220.0
1972,Sugar cane,1802,17703.0,1352295.0,763879.0
1972,Sunflower seed,1445,4400.0,4000.0,9091.0
1972,Sweet potatoes,1530,31000.0,250000.0,80645.0
1972,Tea leaves,1620,49763.0,53322.0,10715.0
1972,Tomatoes,1234,2680.0,43000.0,160448.0
1972,Unmanufactured tobacco,1970,500.0,167.0,3340.0
1972,Wheat,111,113766.0,164383.0,14449.0
1973,Apricots,1343,2.0,10.0,50000.0
1973,Avocados,1311,1200.0,17000.0,141667.0
1973,Bananas,1312,40000.0,400000.0,100000.0
1973,Barley,115,26000.0,31448.0,12095.0
1973,"Beans, dry",1701,250000.0,120000.0,4800.0
1973,"Beer of barley, malted",24310.01,,139393.0,
1973,"Cashew nuts, in shell",1372,45000.0,15184.0,3374.0
1973,"Cassava, fresh",1520.01,67000.0,540000.0,80597.0
1973,Castor oil seeds,1447,8300.0,2000.0,2410.0
1973,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,3300.0,2500.0,7576.0
1973,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1973,"Coconuts, in shell",1460,17000.0,80000.0,47059.0
1973,"Coffee, green",1610,101000.0,71190.0,7049.0
1973,"Cotton lint, ginned",1921.02,,5338.0,
1973,Cotton seed,143,,10667.0,
1973,Cottonseed oil,2168,,1725.2,
1973,Dates,1314,250.0,700.0,28000.0
1973,Green garlic,1252,14.0,200.0,142857.0
1973,"Groundnuts, excluding shelled",142,8500.0,5000.0,5882.0
1973,Linseed,1441,240.0,240.0,10000.0
1973,Maize (corn),112,1450000.0,1870000.0,12897.0
1973,"Mangoes, guavas and mangosteens",1316,1300.0,5000.0,38462.0
1973,Millet,118,77000.0,135000.0,17532.0
1973,Oats,117,7000.0,7000.0,10000.0
1973,"Onions and shallots, dry (excluding dehydrated)",1253.02,1500.0,3800.0,25333.0
1973,Oranges,1323,3000.0,11000.0,36667.0
1973,Papayas,1317,3100.0,32000.0,103226.0
1973,Pineapples,1318,1500.0,48132.0,320880.0
1973,Plantains and cooking bananas,1313,1000.0,10000.0,100000.0
1973,Pomelos and grapefruits,1321,600.0,4100.0,68333.0
1973,Potatoes,1510,37000.0,260000.0,70270.0
1973,"Pyrethrum, dried flowers",1930.02,30000.0,10698.0,3566.0
1973,Rice,113,7408.0,36128.0,48769.0
1973,"Seed cotton, unginned",1921.01,53000.0,16177.0,3052.0
1973,Sesame seed,1444,10500.0,4200.0,4000.0
1973,Sorghum,114,205000.0,230000.0,11220.0
1973,Sugar cane,1802,27100.0,1910062.0,704820.0
1973,Sunflower seed,1445,5500.0,5000.0,9091.0
1973,Sweet potatoes,1530,31000.0,260000.0,83871.0
1973,Tea leaves,1620,54818.0,56578.0,10321.0
1973,Tomatoes,1234,2750.0,44000.0,160000.0
1973,Unmanufactured tobacco,1970,500.0,137.0,2740.0
1973,Wheat,111,100000.0,136284.0,13628.0
1974,Apricots,1343,2.0,10.0,50000.0
1974,Avocados,1311,1200.0,17000.0,141667.0
1974,Bananas,1312,40000.0,400000.0,100000.0
1974,Barley,115,26000.0,31000.0,11923.0
1974,"Beans, dry",1701,270000.0,150000.0,5556.0
1974,"Beer of barley, malted",24310.01,,157633.0,
1974,"Cashew nuts, in shell",1372,45000.0,15970.0,3549.0
1974,"Cassava, fresh",1520.01,68000.0,550000.0,80882.0
1974,Castor oil seeds,1447,8300.0,2000.0,2410.0
1974,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,3600.0,2800.0,7778.0
1974,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1974,"Coconuts, in shell",1460,16000.0,70000.0,43750.0
1974,"Coffee, green",1610,100000.0,70103.0,7010.0
1974,"Cotton lint, ginned",1921.02,,4958.0,
1974,Cotton seed,143,,9916.0,
1974,Cottonseed oil,2168,,2602.99,
1974,Dates,1314,250.0,700.0,28000.0
1974,Green garlic,1252,21.0,300.0,142857.0
1974,"Groundnuts, excluding shelled",142,10000.0,6000.0,6000.0
1974,Linseed,1441,240.0,240.0,10000.0
1974,Maize (corn),112,1450000.0,1950000.0,13448.0
1974,"Mangoes, guavas and mangosteens",1316,1500.0,6000.0,40000.0
1974,Millet,118,77900.0,128202.0,16457.0
1974,Oats,117,8000.0,8000.0,10000.0
1974,"Onions and shallots, dry (excluding dehydrated)",1253.02,1500.0,3800.0,25333.0
1974,Oranges,1323,3500.0,11500.0,32857.0
1974,Papayas,1317,3300.0,34000.0,103030.0
1974,Pineapples,1318,1500.0,44000.0,293333.0
1974,Plantains and cooking bananas,1313,1000.0,10000.0,100000.0
1974,Pomelos and grapefruits,1321,600.0,4200.0,70000.0
1974,Potatoes,1510,40000.0,280000.0,70000.0
1974,"Pyrethrum, dried flowers",1930.02,35000.0,13722.0,3921.0
1974,Rice,113,6561.0,33210.0,50617.0
1974,"Seed cotton, unginned",1921.01,53000.0,15024.0,2835.0
1974,Sesame seed,1444,11750.0,4700.0,4000.0
1974,Sorghum,114,206400.0,219138.0,10617.0
1974,Sugar cane,1802,29300.0,2124083.0,724943.0
1974,Sunflower seed,1445,6600.0,6000.0,9091.0
1974,Sweet potatoes,1530,32000.0,270000.0,84375.0
1974,Tea leaves,1620,58419.0,53440.0,9148.0
1974,Tomatoes,1234,2810.0,45000.0,160142.0
1974,Unmanufactured tobacco,1970,534.0,139.0,2603.0
1974,Wheat,111,105000.0,172332.0,16413.0
1975,Apricots,1343,2.0,10.0,50000.0
1975,Avocados,1311,1200.0,17000.0,141667.0
1975,Bananas,1312,40000.0,233800.0,58450.0
1975,Barley,115,28000.0,32385.0,11566.0
1975,"Beans, dry",1701,280000.0,160000.0,5714.0
1975,"Beer of barley, malted",24310.01,,153811.0,
1975,"Cashew nuts, in shell",1372,65000.0,21600.0,3323.0
1975,"Cassava, fresh",1520.01,70000.0,560000.0,80000.0
1975,Castor oil seeds,1447,8280.0,2070.0,2500.0
1975,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,3800.0,3000.0,7895.0
1975,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1975,"Coconuts, in shell",1460,16000.0,64000.0,40000.0
1975,"Coffee, green",1610,111000.0,66152.0,5960.0
1975,"Cotton lint, ginned",1921.02,,5320.0,
1975,Cotton seed,143,,10639.0,
1975,Cottonseed oil,2168,,960.06,
1975,Dates,1314,250.0,700.0,28000.0
1975,Green garlic,1252,21.0,300.0,142857.0
1975,"Groundnuts, excluding shelled",142,12500.0,7500.0,6000.0
1975,Linseed,1441,250.0,250.0,10000.0
1975,Maize (corn),112,1450000.0,2050000.0,14138.0
1975,"Mangoes, guavas and mangosteens",1316,1500.0,7000.0,46667.0
1975,Millet,118,78000.0,127800.0,16385.0
1975,Oats,117,9000.0,8500.0,9444.0
1975,"Onions and shallots, dry (excluding dehydrated)",1253.02,1543.0,3800.0,24627.0
1975,Oranges,1323,3500.0,12000.0,34286.0
1975,Papayas,1317,3300.0,34000.0,103030.0
1975,Pears,1342.01,20.0,100.0,50000.0
1975,Pineapples,1318,2000.0,73000.0,365000.0
1975,Plantains and cooking bananas,1313,1000.0,12000.0,120000.0
1975,Pomelos and grapefruits,1321,800.0,5850.0,73125.0
1975,Potatoes,1510,45600.0,333120.0,73053.0
1975,"Pyrethrum, dried flowers",1930.02,37000.0,15034.0,4063.0
1975,Rice,113,6305.0,32113.0,50933.0
1975,"Seed cotton, unginned",1921.01,80000.0,16120.0,2015.0
1975,Sesame seed,1444,13000.0,5300.0,4077.0
1975,Sorghum,114,206000.0,218892.0,10626.0
1975,Sugar cane,1802,31500.0,2079583.0,660185.0
1975,Sunflower seed,1445,8000.0,7940.0,9925.0
1975,Sweet potatoes,1530,32000.0,280000.0,87500.0
1975,Tea leaves,1620,61542.0,56730.0,9218.0
1975,Tomatoes,1234,2890.0,46000.0,159170.0
1975,Unmanufactured tobacco,1970,738.0,296.0,4011.0
1975,Wheat,111,104000.0,158059.0,15198.0
1976,Apricots,1343,2.0,10.0,50000.0
1976,Avocados,1311,1200.0,17000.0,141667.0
1976,Bananas,1312,40000.0,228000.0,57000.0
1976,Barley,115,31000.0,36250.0,11694.0
1976,"Beans, dry",1701,310000.0,180000.0,5806.0
1976,"Beer of barley, malted",24310.01,,165586.0,
1976,"Cashew nuts, in shell",1372,73000.0,28000.0,3836.0
1976,"Cassava, fresh",1520.01,74000.0,605000.0,81757.0
1976,Castor oil seeds,1447,8350.0,2100.0,2515.0
1976,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,4000.0,3200.0,8000.0
1976,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1976,"Coconuts, in shell",1460,16000.0,65000.0,40625.0
1976,"Coffee, green",1610,105736.0,80303.0,7595.0
1976,"Cotton lint, ginned",1921.02,,5215.0,
1976,Cotton seed,143,,10400.0,
1976,Cottonseed oil,2168,,897.6,
1976,Dates,1314,350.0,1000.0,28571.0
1976,Green garlic,1252,21.0,300.0,142857.0
1976,"Groundnuts, excluding shelled",142,13000.0,7900.0,6077.0
1976,Linseed,1441,250.0,250.0,10000.0
1976,Maize (corn),112,1590000.0,2600000.0,16352.0
1976,"Mangoes, guavas and mangosteens",1316,1900.0,8000.0,42105.0
1976,Millet,118,80000.0,128000.0,16000.0
1976,Oats,117,8000.0,8000.0,10000.0
1976,"Onions and shallots, dry (excluding dehydrated)",1253.02,1600.0,3950.0,24688.0
1976,Oranges,1323,3500.0,12500.0,35714.0
1976,Papayas,1317,3300.0,34000.0,103030.0
1976,Pears,1342.01,30.0,150.0,50000.0
1976,Pineapples,1318,2200.0,100000.0,454545.0
1976,Plantains and cooking bananas,1313,1000.0,12000.0,120000.0
1976,Pomelos and grapefruits,1321,800.0,5980.0,74750.0
1976,Potatoes,1510,47000.0,342000.0,72766.0
1976,"Pyrethrum, dried flowers",1930.02,31000.0,14267.0,4602.0
1976,Rice,113,7000.0,40425.0,57750.0
1976,"Seed cotton, unginned",1921.01,79000.0,15803.0,2000.0
1976,Sesame seed,1444,15000.0,6000.0,4000.0
1976,Sorghum,114,209000.0,223400.0,10689.0
1976,Sugar cane,1802,30100.0,2087597.0,693554.0
1976,Sunflower seed,1445,9100.0,8870.0,9747.0
1976,Sweet potatoes,1530,33955.0,235000.0,69209.0
1976,Tea leaves,1620,65957.0,61984.0,9398.0
1976,Tomatoes,1234,3050.0,49097.0,160974.0
1976,Unmanufactured tobacco,1970,1378.0,807.0,5856.0
1976,Wheat,111,119704.0,200274.0,16731.0
1977,Apricots,1343,2.0,10.0,50000.0
1977,Avocados,1311,1200.0,17000.0,141667.0
1977,Bananas,1312,40000.0,240000.0,60000.0
1977,Barley,115,55000.0,46191.0,8398.0
1977,"Beans, dry",1701,350000.0,190000.0,5429.0
1977,"Beer of barley, malted",24310.01,,195160.0,
1977,"Cashew nuts, in shell",1372,85000.0,35000.0,4118.0
1977,"Cassava, fresh",1520.01,79000.0,610000.0,77215.0
1977,Castor oil seeds,1447,8570.0,2160.0,2520.0
1977,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,4100.0,3300.0,8049.0
1977,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1977,"Coconuts, in shell",1460,16000.0,75000.0,46875.0
1977,"Coffee, green",1610,129429.0,101218.0,7820.0
1977,"Cotton lint, ginned",1921.02,,6860.0,
1977,Cotton seed,143,,13640.0,
1977,Cottonseed oil,2168,,1101.36,
1977,Dates,1314,350.0,1100.0,31429.0
1977,Green garlic,1252,21.0,300.0,142857.0
1977,"Groundnuts, excluding shelled",142,13000.0,7900.0,6077.0
1977,Lemons and limes,1322,30.0,100.0,33333.0
1977,Linseed,1441,250.0,250.0,10000.0
1977,Maize (corn),112,1570000.0,2553000.0,16261.0
1977,"Mangoes, guavas and mangosteens",1316,2300.0,10000.0,43478.0
1977,Millet,118,81000.0,129600.0,16000.0
1977,Oats,117,8200.0,9000.0,10976.0
1977,"Onions and shallots, dry (excluding dehydrated)",1253.02,1650.0,3750.0,22727.0
1977,Oranges,1323,3500.0,13000.0,37143.0
1977,Papayas,1317,3500.0,36000.0,102857.0
1977,Pears,1342.01,30.0,150.0,50000.0
1977,Pineapples,1318,2400.0,125000.0,520833.0
1977,Plantains and cooking bananas,1313,1000.0,12000.0,120000.0
1977,Pomelos and grapefruits,1321,1000.0,6200.0,62000.0
1977,Potatoes,1510,47000.0,340800.0,72511.0
1977,"Pyrethrum, dried flowers",1930.02,24000.0,11429.0,4762.0
1977,Rice,113,6700.0,41415.0,61813.0
1977,"Seed cotton, unginned",1921.01,80000.0,20790.0,2599.0
1977,Sesame seed,1444,16000.0,6500.0,4063.0
1977,Sorghum,114,208000.0,219986.0,10576.0
1977,Sugar cane,1802,32200.0,2327140.0,722714.0
1977,Sunflower seed,1445,11280.0,12780.0,11330.0
1977,Sweet potatoes,1530,35955.0,258000.0,71756.0
1977,Tea leaves,1620,68392.0,86291.0,12617.0
1977,Tomatoes,1234,3200.0,50000.0,156250.0
1977,Unmanufactured tobacco,1970,1977.0,1700.0,8599.0
1977,Wheat,111,120000.0,178160.0,14847.0
1978,Apricots,1343,2.0,10.0,50000.0
1978,Avocados,1311,1250.0,18000.0,144000.0
1978,Bananas,1312,40000.0,240000.0,60000.0
1978,Barley,115,57000.0,34554.0,6062.0
1978,"Beans, dry",1701,370000.0,210000.0,5676.0
1978,"Beer of barley, malted",24310.01,,199110.0,
1978,"Cashew nuts, in shell",1372,85000.0,36000.0,4235.0
1978,"Cassava, fresh",1520.01,80000.0,620000.0,77500.0
1978,Castor oil seeds,1447,8720.0,2200.0,2523.0
1978,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,4300.0,3500.0,8140.0
1978,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1978,"Coconuts, in shell",1460,16000.0,78000.0,48750.0
1978,"Coffee, green",1610,122000.0,84332.0,6912.0
1978,"Cotton lint, ginned",1921.02,,8970.0,
1978,Cotton seed,143,,17945.0,
1978,Cottonseed oil,2168,,1721.91,
1978,Dates,1314,250.0,700.0,28000.0
1978,Green garlic,1252,21.0,300.0,142857.0
1978,"Groundnuts, excluding shelled",142,13200.0,7920.0,6000.0
1978,Lemons and limes,1322,45.0,150.0,33333.0
1978,Linseed,1441,250.0,250.0,10000.0
1978,Maize (corn),112,1490000.0,2169000.0,14557.0
1978,"Mangoes, guavas and mangosteens",1316,2500.0,11000.0,44000.0
1978,Millet,118,81000.0,130000.0,16049.0
1978,"Nutmeg, mace, cardamoms, raw",1653,40.0,10.0,2500.0
1978,Oats,117,7000.0,6700.0,9571.0
1978,"Onions and shallots, dry (excluding dehydrated)",1253.02,1700.0,3950.0,23235.0
1978,Oranges,1323,4000.0,13500.0,33750.0
1978,Papayas,1317,3500.0,36000.0,102857.0
1978,Pears,1342.01,35.0,200.0,57143.0
1978,Pineapples,1318,2500.0,140000.0,560000.0
1978,Plantains and cooking bananas,1313,1000.0,12000.0,120000.0
1978,Pomelos and grapefruits,1321,1000.0,6500.0,65000.0
1978,Potatoes,1510,48000.0,360756.0,75158.0
1978,"Pyrethrum, dried flowers",1930.02,17000.0,8435.0,4962.0
1978,Rice,113,7500.0,42526.0,56701.0
1978,"Seed cotton, unginned",1921.01,126000.0,27190.0,2158.0
1978,Sesame seed,1444,17200.0,7000.0,4070.0
1978,Sorghum,114,210000.0,221000.0,10524.0
1978,Sugar cane,1802,35600.0,2819206.0,791912.0
1978,Sunflower seed,1445,13000.0,14100.0,10846.0
1978,Sweet potatoes,1530,37112.0,329700.0,88839.0
1978,Tea leaves,1620,72048.0,93373.0,12960.0
1978,Tomatoes,1234,3500.0,50000.0,142857.0
1978,Unmanufactured tobacco,1970,2000.0,1800.0,9000.0
1978,Wheat,111,119000.0,175121.0,14716.0
1979,Apricots,1343,2.0,10.0,50000.0
1979,Avocados,1311,1400.0,20000.0,142857.0
1979,Bananas,1312,64000.0,800000.0,125000.0
1979,Barley,115,80000.0,75000.0,9375.0
1979,"Beans, dry",1701,380000.0,220000.0,5789.0
1979,"Beer of barley, malted",24310.01,,208933.0,
1979,"Cashew nuts, in shell",1372,52000.0,18290.0,3517.0
1979,"Cassava, fresh",1520.01,80000.0,630000.0,78750.0
1979,Castor oil seeds,1447,9000.0,2500.0,2778.0
1979,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,4500.0,3700.0,8222.0
1979,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1979,"Coconuts, in shell",1460,16000.0,75000.0,46875.0
1979,"Coffee, green",1610,119160.0,75082.0,6301.0
1979,"Cotton lint, ginned",1921.02,,9107.0,
1979,Cotton seed,143,,18214.0,
1979,Cottonseed oil,2168,,1126.48,
1979,Dates,1314,350.0,1000.0,28571.0
1979,Green garlic,1252,21.0,300.0,142857.0
1979,"Groundnuts, excluding shelled",142,13500.0,7950.0,5889.0
1979,Lemons and limes,1322,53.0,200.0,37736.0
1979,Linseed,1441,250.0,250.0,10000.0
1979,Maize (corn),112,1350000.0,1755000.0,13000.0
1979,"Mangoes, guavas and mangosteens",1316,2800.0,12000.0,42857.0
1979,Millet,118,81000.0,110000.0,13580.0
1979,"Nutmeg, mace, cardamoms, raw",1653,60.0,20.0,3333.0
1979,Oats,117,7000.0,7000.0,10000.0
1979,"Onions and shallots, dry (excluding dehydrated)",1253.02,2000.0,10000.0,50000.0
1979,Oranges,1323,4000.0,14000.0,35000.0
1979,Papayas,1317,3500.0,36000.0,102857.0
1979,Pears,1342.01,35.0,200.0,57143.0
1979,Pineapples,1318,2600.0,160000.0,615385.0
1979,Plantains and cooking bananas,1313,1000.0,20000.0,200000.0
1979,Pomelos and grapefruits,1321,1100.0,6800.0,61818.0
1979,Potatoes,1510,49000.0,380000.0,77551.0
1979,"Pyrethrum, dried flowers",1930.02,16000.0,8121.0,5076.0
1979,Rice,113,8700.0,37466.0,43064.0
1979,"Seed cotton, unginned",1921.01,89950.0,27597.0,3068.0
1979,Sesame seed,1444,19000.0,7800.0,4105.0
1979,Sorghum,114,210000.0,186000.0,8857.0
1979,Sugar cane,1802,36800.0,3677600.0,999348.0
1979,Sunflower seed,1445,13600.0,15000.0,11029.0
1979,Sweet potatoes,1530,38000.0,340000.0,89474.0
1979,Tea leaves,1620,74300.0,99275.0,13361.0
1979,Tomatoes,1234,4300.0,55000.0,127907.0
1979,Unmanufactured tobacco,1970,3008.0,2905.0,9658.0
1979,"Vanilla, raw",1658,45.0,10.0,2222.0
1979,Wheat,111,117000.0,207268.0,17715.0
1980,Apricots,1343,2.0,10.0,50000.0
1980,Avocados,1311,1400.0,20000.0,142857.0
1980,Bananas,1312,64000.0,800000.0,125000.0
1980,Barley,115,40000.0,60000.0,15000.0
1980,"Beans, dry",1701,420000.0,230000.0,5476.0
1980,"Beer of barley, malted",24310.01,,221742.0,
1980,"Cashew nuts, in shell",1372,43000.0,15000.0,3488.0
1980,"Cassava, fresh",1520.01,80500.0,635000.0,78882.0
1980,Castor oil seeds,1447,9200.0,2700.0,2935.0
1980,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,4700.0,3900.0,8298.0
1980,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1980,"Coconuts, in shell",1460,15000.0,70000.0,46667.0
1980,"Coffee, green",1610,102400.0,91334.0,8919.0
1980,"Cotton lint, ginned",1921.02,,12582.0,
1980,Cotton seed,143,,25165.0,
1980,Cottonseed oil,2168,,2407.41,
1980,Dates,1314,350.0,1100.0,31429.0
1980,Green garlic,1252,21.0,300.0,142857.0
1980,"Groundnuts, excluding shelled",142,13800.0,7970.0,5775.0
1980,Lemons and limes,1322,53.0,200.0,37736.0
1980,Linseed,1441,250.0,250.0,10000.0
1980,Maize (corn),112,1350000.0,1620000.0,12000.0
1980,"Mangoes, guavas and mangosteens",1316,3000.0,13000.0,43333.0
1980,Millet,118,80000.0,90000.0,11250.0
1980,"Nutmeg, mace, cardamoms, raw",1653,40.0,10.0,2500.0
1980,Oats,117,7000.0,7000.0,10000.0
1980,"Onions and shallots, dry (excluding dehydrated)",1253.02,2500.0,18000.0,72000.0
1980,Oranges,1323,4000.0,14500.0,36250.0
1980,Papayas,1317,3600.0,37000.0,102778.0
1980,Pears,1342.01,35.0,200.0,57143.0
1980,Pineapples,1318,2600.0,180000.0,692308.0
1980,Plantains and cooking bananas,1313,1600.0,20000.0,125000.0
1980,Pomelos and grapefruits,1321,1100.0,7000.0,63636.0
1980,Potatoes,1510,40000.0,195960.0,48990.0
1980,"Pyrethrum, dried flowers",1930.02,15000.0,12337.0,8225.0
1980,Rice,113,9750.0,38415.0,39400.0
1980,"Seed cotton, unginned",1921.01,160000.0,38129.0,2383.0
1980,Sesame seed,1444,20000.0,8000.0,4000.0
1980,Sorghum,114,210000.0,200000.0,9524.0
1980,Sugar cane,1802,37400.0,4532300.0,1211845.0
1980,Sunflower seed,1445,13600.0,15000.0,11029.0
1980,Sweet potatoes,1530,38000.0,350000.0,92105.0
1980,Tea leaves,1620,76541.0,89893.0,11744.0
1980,Tomatoes,1234,4300.0,55000.0,127907.0
1980,Unmanufactured tobacco,1970,3483.0,2738.0,7861.0
1980,"Vanilla, raw",1658,45.0,10.0,2222.0
1980,Wheat,111,100000.0,215674.0,21567.0
1981,Apricots,1343,2.0,10.0,50000.0
1981,Avocados,1311,1400.0,20000.0,142857.0
1981,Bananas,1312,64000.0,800000.0,125000.0
1981,Barley,115,27287.0,56812.0,20820.0
1981,"Beans, dry",1701,430000.0,250000.0,5814.0
1981,"Beer of barley, malted",24310.01,,248264.0,
1981,"Cashew nuts, in shell",1372,40000.0,14000.0,3500.0
1981,"Cassava, fresh",1520.01,42000.0,500000.0,119048.0
1981,Castor oil seeds,1447,9200.0,2900.0,3152.0
1981,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,4800.0,4000.0,8333.0
1981,"Cloves (whole stems), raw",1656,65.0,20.0,3077.0
1981,"Coconuts, in shell",1460,14000.0,60000.0,42857.0
1981,"Coffee, green",1610,117600.0,99717.0,8479.0
1981,"Cotton lint, ginned",1921.02,,8411.0,
1981,Cotton seed,143,,16821.0,
1981,Cottonseed oil,2168,,1535.99,
1981,Dates,1314,350.0,1100.0,31429.0
1981,Green garlic,1252,21.0,300.0,142857.0
1981,"Groundnuts, excluding shelled",142,7000.0,5000.0,7143.0
1981,Lemons and limes,1322,120.0,500.0,41667.0
1981,Linseed,1441,250.0,250.0,10000.0
1981,Maize (corn),112,1120000.0,1768000.0,15786.0
1981,"Mangoes, guavas and mangosteens",1316,3500.0,15000.0,42857.0
1981,Millet,118,80000.0,52480.0,6560.0
1981,"Nutmeg, mace, cardamoms, raw",1653,40.0,10.0,2500.0
1981,Oats,117,7000.0,7000.0,10000.0
1981,"Onions and shallots, dry (excluding dehydrated)",1253.02,3000.0,25000.0,83333.0
1981,Oranges,1323,4000.0,15000.0,37500.0
1981,Papayas,1317,3800.0,39000.0,102632.0
1981,Pears,1342.01,35.0,200.0,57143.0
1981,Pineapples,1318,2600.0,190000.0,730769.0
1981,Plantains and cooking bananas,1313,1600.0,20000.0,125000.0
1981,Pomelos and grapefruits,1321,1200.0,7200.0,60000.0
1981,Potatoes,1510,63000.0,346196.0,54952.0
1981,"Pyrethrum, dried flowers",1930.02,19000.0,19000.0,10000.0
1981,Rice,113,9443.0,37207.0,39402.0
1981,"Seed cotton, unginned",1921.01,121000.0,25484.0,2106.0
1981,Sesame seed,1444,20200.0,8000.0,3960.0
1981,Sorghum,114,84000.0,93500.0,11131.0
1981,Sugar cane,1802,38900.0,4381900.0,1126452.0
1981,Sunflower seed,1445,14000.0,15100.0,10786.0
1981,Sweet potatoes,1530,36400.0,364000.0,100000.0
1981,Tea leaves,1620,78896.0,90941.0,11527.0
1981,Tomatoes,1234,5400.0,65000.0,120370.0
1981,Unmanufactured tobacco,1970,3763.0,3701.0,9835.0
1981,"Vanilla, raw",1658,45.0,10.0,2222.0
1981,Wheat,111,99900.0,214400.0,21461.0
1982,Apricots,1343,2.0,10.0,50000.0
1982,Avocados,1311,1400.0,20000.0,142857.0
1982,Bananas,1312,64000.0,800000.0,125000.0
1982,Barley,115,23920.0,63508.0,26550.0
1982,"Beans, dry",1701,450000.0,280000.0,6222.0
1982,"Beer of barley, malted",24310.01,,233736.0,
1982,"Cashew nuts, in shell",1372,31000.0,10884.0,3511.0
