Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1343,Apricots,2016,2016,ha,16.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1343,Apricots,2017,2017,ha,17.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1343,Apricots,2018,2018,ha,16.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1343,Apricots,2019,2019,ha,16.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1343,Apricots,2020,2020,ha,16.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1343,Apricots,2021,2021,ha,16.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1961,1961,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1962,1962,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1963,1963,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1964,1964,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1965,1965,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1966,1966,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1967,1967,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1968,1968,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1969,1969,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1970,1970,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1971,1971,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1972,1972,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1973,1973,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1974,1974,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1975,1975,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1976,1976,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1977,1977,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1978,1978,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1979,1979,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1980,1980,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1981,1981,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1982,1982,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1983,1983,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1984,1984,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1985,1985,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1986,1986,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1987,1987,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1988,1988,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1989,1989,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1990,1990,hg/ha,75000.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1991,1991,hg/ha,75041.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1992,1992,hg/ha,73985.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1993,1993,hg/ha,72929.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1994,1994,hg/ha,71873.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1995,1995,hg/ha,70817.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1996,1996,hg/ha,69761.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1997,1997,hg/ha,70714.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1998,1998,hg/ha,69545.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,1999,1999,hg/ha,65000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2000,2000,hg/ha,81250.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2001,2001,hg/ha,60000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2002,2002,hg/ha,64380.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2003,2003,hg/ha,63010.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2004,2004,hg/ha,61670.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2005,2005,hg/ha,60352.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2006,2006,hg/ha,59049.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2007,2007,hg/ha,57754.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2008,2008,hg/ha,56458.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2009,2009,hg/ha,55154.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2010,2010,hg/ha,53836.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2011,2011,hg/ha,52496.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2012,2012,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2013,2013,hg/ha,46667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2014,2014,hg/ha,47969.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2015,2015,hg/ha,48276.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2016,2016,hg/ha,47661.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2017,2017,hg/ha,45474.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2018,2018,hg/ha,47125.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2019,2019,hg/ha,46733.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2020,2020,hg/ha,46437.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1343,Apricots,2021,2021,hg/ha,46765.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1961,1961,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1962,1962,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1963,1963,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1964,1964,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1965,1965,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1966,1966,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1967,1967,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1968,1968,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1969,1969,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1970,1970,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1971,1971,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1972,1972,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1973,1973,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1974,1974,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1975,1975,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1976,1976,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1977,1977,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1978,1978,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1979,1979,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1980,1980,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1981,1981,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1982,1982,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1983,1983,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1984,1984,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1985,1985,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1986,1986,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1987,1987,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1988,1988,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1989,1989,tonnes,10.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1990,1990,tonnes,15.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1991,1991,tonnes,15.01,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1992,1992,tonnes,14.8,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1993,1993,tonnes,14.59,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1994,1994,tonnes,14.37,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1995,1995,tonnes,14.16,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1996,1996,tonnes,13.95,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1997,1997,tonnes,14.14,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1998,1998,tonnes,13.91,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,1999,1999,tonnes,13.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2000,2000,tonnes,65.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2001,2001,tonnes,60.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2002,2002,tonnes,64.38,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2003,2003,tonnes,63.01,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2004,2004,tonnes,61.67,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2005,2005,tonnes,60.35,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2006,2006,tonnes,65.93,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2007,2007,tonnes,70.59,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2008,2008,tonnes,79.04,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2009,2009,tonnes,75.27,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2010,2010,tonnes,75.37,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2011,2011,tonnes,73.5,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2012,2012,tonnes,70.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2013,2013,tonnes,70.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2014,2014,tonnes,73.76,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2015,2015,tonnes,79.81,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2016,2016,tonnes,74.52,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2017,2017,tonnes,75.46,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2018,2018,tonnes,76.6,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2019,2019,tonnes,75.52,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2020,2020,tonnes,75.86,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1343,Apricots,2021,2021,tonnes,75.99,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.01,Areca nuts,1986,1986,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.01,Areca nuts,1987,1987,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.01,Areca nuts,1988,1988,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.01,Areca nuts,1989,1989,tonnes,100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1379.01,Areca nuts,1990,1990,tonnes,106.17,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1991,1991,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1992,1992,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1993,1993,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1994,1994,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1995,1995,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1996,1996,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1997,1997,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1998,1998,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,1999,1999,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2000,2000,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2001,2001,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2002,2002,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2003,2003,ha,35.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2004,2004,ha,20.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2005,2005,ha,12.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2006,2006,ha,16.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2007,2007,ha,3.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2008,2008,ha,3.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2009,2009,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2010,2010,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2011,2011,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2012,2012,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2013,2013,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2014,2014,ha,6.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2015,2015,ha,5.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2016,2016,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2017,2017,ha,6.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2018,2018,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2019,2019,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2020,2020,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2021,2021,ha,5.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2003,2003,hg/ha,71429.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2004,2004,hg/ha,75000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2005,2005,hg/ha,70833.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2006,2006,hg/ha,75000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2007,2007,hg/ha,66667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2008,2008,hg/ha,60951.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2009,2009,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2010,2010,hg/ha,53486.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2011,2011,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2012,2012,hg/ha,56000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2013,2013,hg/ha,56000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2014,2014,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2015,2015,hg/ha,47434.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2016,2016,hg/ha,51042.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2017,2017,hg/ha,49541.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2018,2018,hg/ha,49369.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2019,2019,hg/ha,49982.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2020,2020,hg/ha,49631.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1216,Artichokes,2021,2021,hg/ha,49662.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1991,1991,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1992,1992,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1993,1993,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1994,1994,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1995,1995,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1996,1996,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1997,1997,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1998,1998,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,1999,1999,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2000,2000,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2001,2001,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2002,2002,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2003,2003,tonnes,250.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2004,2004,tonnes,150.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2005,2005,tonnes,85.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2006,2006,tonnes,120.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2007,2007,tonnes,20.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2008,2008,tonnes,18.29,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2009,2009,tonnes,25.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2010,2010,tonnes,26.74,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2011,2011,tonnes,25.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2012,2012,tonnes,28.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2013,2013,tonnes,28.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2014,2014,tonnes,30.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2015,2015,tonnes,24.37,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2016,2016,tonnes,27.46,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2017,2017,tonnes,27.27,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2018,2018,tonnes,26.37,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2019,2019,tonnes,27.03,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2020,2020,tonnes,26.89,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1216,Artichokes,2021,2021,tonnes,26.76,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1991,1991,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1992,1992,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1993,1993,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1994,1994,ha,43.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1995,1995,ha,40.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1996,1996,ha,20.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1997,1997,ha,2.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1998,1998,ha,25.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,1999,1999,ha,35.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2000,2000,ha,28.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2001,2001,ha,29.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2002,2002,ha,35.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2003,2003,ha,6.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2004,2004,ha,30.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2005,2005,ha,34.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2006,2006,ha,34.0,I,Imputed value
